city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,2,<10,Pvt Ltd,1,62,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0,3,0
city_25,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,,0,112,1
city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Other,>4,13,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,16,<10,Pvt Ltd,1,11,0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,260,1
city_36,0.893,,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,3,54,0
city_46,0.762,,Has relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,2,42,0
city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,44,0
city_114,0.926,Male,No relevent experience,Full time course,High School,,10,5000-9999,Pvt Ltd,1,65,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,2,16,0
city_165,0.903,,Has relevent experience,no_enrollment,,,>20,Oct-49,,,50,0
city_19,0.682,Female,Has relevent experience,Full time course,Graduate,STEM,3,,,2,101,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,64,0
city_173,0.878,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,15,0
city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,,320,0
city_149,0.6890000000000001,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,11,0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,36,1
city_100,0.887,Male,No relevent experience,no_enrollment,High School,,2,,,0,10,0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,3,,,0,81,0
city_83,0.923,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Public Sector,2,48,0
city_21,0.624,,No relevent experience,Full time course,High School,,4,,,1,12,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,26,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,51,0
city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,18,1
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,106,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,58,0
city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,236,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,1,113,0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,80,0
city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,14,,Public Sector,1,47,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,153,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,4,28,1
city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,61,0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,2,48,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,96,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,54,0
city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,34,0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,190,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,6,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,Oct-49,Funded Startup,1,114,0
city_114,0.926,Male,Has relevent experience,Full time course,Masters,Arts,15,50-99,Pvt Ltd,2,37,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,64,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,2,17,0
city_136,0.897,,No relevent experience,,,,4,,,,222,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,226,1
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,101,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,22,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,>4,170,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,276,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Other,1,51,0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,1,50-99,Pvt Ltd,1,95,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,74,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,2,96,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,17,0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,81,0
city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,500-999,,0,46,0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,>4,102,0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Other,5,Oct-49,Pvt Ltd,2,70,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,89,0
city_136,0.897,Male,No relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,58,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,2,104,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,4,45,0
city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Pvt Ltd,1,109,0
city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,109,0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,,1,12,1
city_78,0.579,,No relevent experience,no_enrollment,High School,,2,,,1,20,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,3,0
city_102,0.804,Male,Has relevent experience,Part time course,Masters,STEM,10,100-500,Pvt Ltd,2,44,0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,10,,,>4,7,1
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,<1,,,1,12,0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,96,0
city_103,0.92,Male,Has relevent experience,no_enrollment,,,6,,,2,62,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,,1,84,1
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,>4,36,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,1,21,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,48,0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,11,1
city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,,104,1
city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,36,1
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,70,0
city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,2,,Pvt Ltd,0,18,0
city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,134,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,53,1
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,>4,34,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,38,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,18,0
city_90,0.698,Male,No relevent experience,Part time course,High School,,2,<10,Early Stage Startup,1,69,0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,3,1
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,1,,,0,55,0
city_16,0.91,,No relevent experience,no_enrollment,High School,,<1,,,0,143,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,4,40,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,100,1
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,11,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,2,86,1
city_21,0.624,Male,No relevent experience,Full time course,High School,,<1,,,0,11,0
city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,1,114,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,19,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Funded Startup,1,100,0
city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,Business Degree,9,1000-4999,Pvt Ltd,>4,112,0
city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,2,<10,,1,85,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,1,74,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,2,31,0
city_21,0.624,Male,No relevent experience,Full time course,High School,,<1,,,0,15,1
city_73,0.754,Male,No relevent experience,Full time course,High School,,4,,,0,163,0
city_16,0.91,Male,Has relevent experience,,,,18,,,>4,56,1
city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2,,,0,141,0
city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,3,,,0,12,0
city_102,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,7,50-99,Pvt Ltd,1,20,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,31,0
city_83,0.923,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,4,30,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,109,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,4,160,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,31,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,70,0
city_16,0.91,,No relevent experience,no_enrollment,,,20,,,2,68,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,,2,43,0
city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,118,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,54,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,2,8,1
city_41,0.8270000000000001,,Has relevent experience,Full time course,Graduate,STEM,4,500-999,,1,140,0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,66,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,3,148,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,10,1
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0,108,0
city_103,0.92,Male,Has relevent experience,Part time course,High School,,8,,Public Sector,2,134,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,63,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,,1,58,0
city_123,0.738,Male,No relevent experience,Full time course,Graduate,Other,5,100-500,Pvt Ltd,1,8,0
city_160,0.92,Male,Has relevent experience,,Graduate,STEM,>20,,,1,122,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,4,72,0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,50,1
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,NGO,4,4,0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,280,0
city_19,0.682,Female,No relevent experience,Full time course,Graduate,No Major,1,,,0,140,1
city_16,0.91,Male,No relevent experience,Full time course,High School,,1,,,0,204,0
city_27,0.848,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,38,0
city_158,0.7659999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,210,1
city_36,0.893,Male,Has relevent experience,no_enrollment,,,5,Oct-49,Pvt Ltd,1,114,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,167,0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,56,0
city_103,0.92,,No relevent experience,no_enrollment,Masters,Other,15,,,2,21,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,6,0
city_75,0.939,,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,NGO,1,9,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,316,0
city_102,0.804,,No relevent experience,,Graduate,STEM,9,10000+,Pvt Ltd,1,37,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,,,>4,88,1
city_103,0.92,Other,No relevent experience,Full time course,Graduate,Other,5,<10,NGO,1,2,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,102,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,1,33,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,25,0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,77,0
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,9,10000+,NGO,2,18,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,5000-9999,,1,206,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,4,4,0
city_114,0.926,Male,No relevent experience,Full time course,,,7,Oct-49,Pvt Ltd,1,45,0
city_103,0.92,Male,No relevent experience,Full time course,Masters,Other,15,,Pvt Ltd,0,188,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,56,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,0,99,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,16,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,64,0
city_16,0.91,,Has relevent experience,no_enrollment,,,5,,,1,102,0
city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,54,0
city_21,0.624,,No relevent experience,Full time course,Masters,STEM,4,,,0,53,1
city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,29,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Funded Startup,2,56,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,47,1
city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,108,0
city_165,0.903,Male,No relevent experience,Full time course,High School,,2,,Funded Startup,1,28,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,>20,50-99,Pvt Ltd,2,79,0
city_61,0.913,Male,No relevent experience,Full time course,High School,,2,500-999,Public Sector,2,26,1
city_21,0.624,Male,No relevent experience,Full time course,High School,,<1,,,0,96,0
city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,,,2,29,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,3,10000+,Pvt Ltd,2,13,1
city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,24,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,11,100-500,Pvt Ltd,2,58,0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,25,0
city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,11,Oct-49,,0,24,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,1,166,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,8,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,2,5,0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,,0,14,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,328,0
city_83,0.923,Male,Has relevent experience,Part time course,Masters,Humanities,2,10000+,Pvt Ltd,1,52,0
city_103,0.92,Male,No relevent experience,no_enrollment,,,4,,,0,190,0
city_73,0.754,,Has relevent experience,no_enrollment,High School,,>20,10000+,Public Sector,2,116,0
city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,>4,8,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0,7,1
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Funded Startup,1,69,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,9,<10,Pvt Ltd,3,31,0
city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,39,0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,Oct-49,Funded Startup,1,45,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,>4,76,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,59,1
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,33,0
city_45,0.89,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,254,0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,17,0
city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,82,0
city_72,0.795,,Has relevent experience,Full time course,Primary School,,4,50-99,Pvt Ltd,1,30,0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,Public Sector,1,28,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,160,0
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,3,17,0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,3,10,0
city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,166,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,78,0
city_19,0.682,Male,Has relevent experience,,Masters,STEM,4,50-99,Pvt Ltd,1,68,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,23,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,64,0
